X1	X2	sign
YDR200C	YNL127W	NA
YDR201W	YIL144W	NA
YDR201W	YKR037C	NA
YDR201W	YKR083C	NA
YDR201W	YNL189W	NA
YDR203W	YJR091C	NA
YDR205W	YNR039C	NA
YDR206W	YER027C	NA
YDR206W	YJL030W	NA
YDR206W	YOL149W	NA
YDR206W	YOR047C	NA
YDR207C	YOL082W	NA
YDR207C	YOR355W	NA
YDR208W	YLR227C	NA
YDR212W	YLR030W	NA
YDR212W	YOR284W	NA
YDR212W	YPL049C	NA
YDR214W	YJL030W	NA
YDR214W	YMR186W	NA
YDR214W	YOL052C	NA
YDR214W	YPL240C	NA
YDR215C	YKR024C	NA
YDR215C	YPL175W	NA
YDR218C	YJR076C	NA
YDR225W	YKR048C	NA
YDR229W	YJR068W	NA
YDR229W	YMR047C	NA
YDR229W	YNL041C	NA
YDR229W	YPL135W	NA
YDR233C	YOR285W	NA
YDR236C	YDR398W	NA
YDR240C	YLR423C	NA
YDR242W	YDR242W	NA
YDR244W	YER056CA	NA
YDR244W	YML042W	NA
YDR244W	YNL044W	NA
YDR245W	YJL183W	NA
YDR252W	YGR134W	NA
YDR255C	YKL144C	NA
YDR256C	YDR256C	NA
YDR256C	YGL153W	NA
YDR256C	YLR291C	NA
YDR256C	YMR033W	NA
YDR256C	YNL189W	NA
YDR256C	YPL070W	NA
YDR259C	YDR311W	NA
YDR259C	YGL181W	NA
YDR259C	YGR066C	NA
YDR259C	YIL153W	NA
YDR259C	YKL071W	NA
YDR259C	YLR423C	NA
YDR259C	YLR447C	NA
YDR259C	YNL092W	NA
YDR261WA	YDR261WA	NA
YDR261WA	YDR261WB	NA
YDR264C	YHR135C	NA
YDR264C	YNL154C	NA
YDR264C	YOR101W	NA
YDR267C	YHR122W	NA
YDR271C	YOR128C	NA
YDR273W	YFR052W	NA
YDR273W	YML051W	NA
YDR277C	YLR447C	NA
YDR279W	YLR154C	NA
YDR284C	YDR284C	NA
YDR284C	YDR479C	NA
YDR284C	YIR038C	NA
YDR284C	YNL111C	NA
YDR284C	YPL094C	NA
YDR284C	YPR071W	NA
YDR292C	YKL154W	NA
YDR292C	YMR163C	NA
YDR296W	YER125W	NA
YDR296W	YLR386W	NA
YDR296W	YPL049C	NA
YDR299W	YER127W	NA
YDR300C	YDR300C	NA
YDR308C	YGL127C	NA
YDR308C	YML051W	NA
YDR308C	YOL135C	NA
YDR308C	YOR174W	NA
YDR311W	YGR120C	NA
YDR311W	YKL028W	NA
YDR311W	YKL103C	NA
YDR311W	YLR288C	NA
YDR311W	YLR423C	NA
YDR311W	YMR294W	NA
YDR311W	YOL082W	NA
YDR312W	YPR143W	NA
YDR313C	YPL133C	NA
YDR314C	YML011C	NA
YDR315C	YJR117W	NA
YDR315C	YLR264W	NA
YDR315C	YLR323C	NA
YDR315C	YOR078W	NA
YDR318W	YNL189W	NA
YDR320CA	YKR083C	NA
YDR321W	YDR321W	NA
YDR323C	YGL095C	NA
YDR326C	YER007CA	NA
YDR326C	YIL105C	NA
YDR328C	YFL009W	NA
YDR328C	YIL046W	NA
YDR328C	YLR267W	NA
YDR328C	YLR352W	NA
YDR328C	YLR368W	NA
YDR328C	YLR429W	NA
YDR328C	YML088W	NA
YDR328C	YMR258C	NA
YDR330W	YDR510W	NA
YDR330W	YGR268C	NA
YDR330W	YKR094C	NA
YDR330W	YOL133W	NA
YDR335W	YLR293C	NA
YDR348C	YMR295C	NA
YDR353W	YGR099W	NA
YDR353W	YGR209C	NA
YDR353W	YHR106W	NA
YDR357C	YGL079W	NA
YDR357C	YLR423C	NA
YDR357C	YPR182W	NA
YDR361C	YER086W	NA
YDR361C	YGL068W	NA
YDR361C	YHR022C	NA
YDR361C	YJR056C	NA
YDR361C	YMR021C	NA
YDR361C	YPL125W	NA
YDR361C	YPL208W	NA
YDR363WA	YJR084W	NA
YDR364C	YLL036C	NA
YDR366C	YER071C	NA
YDR373W	YGL153W	NA
YDR373W	YNL267W	NA
YDR374C	YLR423C	NA
YDR374C	YNR052C	NA
YDR376W	YIR024C	NA
YDR378C	YER146W	NA
YDR378C	YLR438CA	NA
YDR383C	YLR315W	NA
YDR383C	YML051W	NA
YDR383C	YNL189W	NA
YDR386W	YNL024C	NA
YDR386W	YPR119W	NA
YDR388W	YGL060W	NA
YDR388W	YGL090W	NA
YDR388W	YGL181W	NA
YDR388W	YNL094W	NA
YDR388W	YOR181W	NA
YDR388W	YPL077C	NA
YDR389W	YJR091C	NA
YDR394W	YGR232W	NA
YDR394W	YOR117W	NA
YDR397C	YDR397C	NA
YDR397C	YER159C	NA
YDR398W	YMR093W	NA
YDR399W	YDR399W	NA
YDR408C	YGL127C	NA
YDR408C	YOR174W	NA
YDR411C	YDR479C	NA
YDR411C	YJL019W	NA
YDR411C	YML029W	NA
YDR412W	YPR119W	NA
YDR416W	YGR129W	NA
YDR416W	YGR195W	NA
YDR416W	YHL004W	NA
YDR416W	YHR184W	NA
YDR416W	YJR050W	NA
YDR416W	YKL098W	NA
YDR418W	YDR465C	NA
YDR422C	YHR114W	NA
YDR423C	YEL051W	NA
YDR423C	YMR047C	NA
YDR424C	YDR488C	NA
YDR425W	YGL161C	NA
YDR425W	YGL198W	NA
YDR425W	YJL036W	NA
YDR425W	YJR110W	NA
YDR428C	YLR291C	NA
YDR429C	YFL017C	NA
YDR429C	YMR146C	NA
YDR429C	YOR361C	NA
YDR429C	YPL105C	NA
YDR431W	YPL094C	NA
YDR434W	YIR033W	NA
YDR441C	YML022W	NA
YDR446W	YDR510W	NA
YDR448W	YER018C	NA
YDR448W	YGR142W	NA
YDR448W	YGR195W	NA
YDR448W	YGR252W	NA
YDR448W	YGR261C	NA
YDR448W	YHL004W	NA
YDR448W	YHR022C	NA
YDR448W	YJL011C	NA
YDR448W	YJL058C	NA
YDR448W	YJR003C	NA
YDR448W	YLR424W	NA
YDR448W	YML041C	NA
YDR448W	YMR314W	NA
YDR448W	YPL077C	NA
YDR448W	YPL122C	NA
YDR448W	YPL135W	NA
YDR448W	YPR173C	NA
YDR453C	YIL039W	NA
YDR453C	YML028W	NA
YDR453C	YNL189W	NA
YDR455C	YLR295C	NA
YDR460W	YPR025C	NA
YDR465C	YEL054C	NA
YDR469W	YHR060W	NA
YDR469W	YLR015W	NA
YDR469W	YLR432W	NA
YDR472W	YKR068C	NA
YDR473C	YLR423C	NA
YDR473C	YNL229C	NA
YDR473C	YPL004C	NA
YDR473C	YPR178W	NA
YDR476C	YDR479C	NA
YDR476C	YHR211W	NA
YDR476C	YIR038C	NA
YDR476C	YJL019W	NA
YDR477W	YER027C	NA
YDR477W	YGL115W	NA
YDR477W	YGL208W	NA
YDR479C	YEL042W	NA
YDR479C	YER087CA	NA
YDR479C	YGL053W	NA
YDR479C	YGL065C	NA
YDR479C	YGL104C	NA
YDR479C	YGR149W	NA
YDR479C	YGR284C	NA
YDR479C	YHL031C	NA
YDR479C	YJL097W	NA
YDR479C	YJL117W	NA
YDR479C	YJL134W	NA
YDR479C	YJL183W	NA
YDR479C	YLL014W	NA
YDR479C	YLR036C	NA
YDR479C	YLR268W	NA
YDR479C	YLR324W	NA
YDR479C	YLR350W	NA
YDR479C	YML055W	NA
YDR479C	YML125C	NA
YDR479C	YMR024W	NA
YDR479C	YMR071C	NA
YDR479C	YNL263C	NA
YDR479C	YNR075W	NA
YDR479C	YOL003C	NA
YDR479C	YOL065C	NA
YDR479C	YOR377W	NA
YDR479C	YPL020C	NA
YDR479C	YPR113W	NA
YDR479C	YPR159CA	NA
YDR480W	YDR480W	NA
YDR480W	YGR040W	NA
YDR480W	YHR039C	NA
YDR480W	YHR084W	NA
YDR480W	YHR121W	NA
YDR480W	YJL058C	NA
YDR480W	YJR003C	NA
YDR480W	YKL189W	NA
YDR480W	YLR291C	NA
YDR480W	YNL189W	NA
YDR480W	YPL049C	NA
YDR482C	YGL028C	NA
YDR482C	YOR276W	NA
YDR486C	YLR181C	NA
YDR487C	YNL189W	NA
YDR488C	YHR129C	NA
YDR488C	YPL174C	NA
YDR489W	YFR043C	NA
YDR489W	YJL072C	NA
YDR489W	YML034W	NA
YDR489W	YPL077C	NA
YDR490C	YGR086C	NA
YDR490C	YHR207C	NA
YDR490C	YIR044C	NA
YDR490C	YLR466W	NA
YDR498C	YJL019W	NA
YDR502C	YDR502C	NA
YDR502C	YLR180W	NA
YDR502C	YPL125W	NA
YDR503C	YKL130C	NA
YDR504C	YJL070C	NA
YDR505C	YGL122C	NA
YDR510W	YDR510W	NA
YDR510W	YER047C	NA
YDR510W	YFL039C	NA
YDR510W	YFL045C	NA
YDR510W	YGL026C	NA
YDR510W	YGL250W	NA
YDR510W	YHR134W	NA
YDR510W	YHR193C	NA
YDR510W	YJL092W	NA
YDR510W	YJR076C	NA
YDR510W	YKL032C	NA
YDR510W	YKL043W	NA
YDR510W	YKL211C	NA
YDR510W	YLR263W	NA
YDR510W	YLR295C	NA
YDR510W	YLR328W	NA
YDR510W	YLR335W	NA
YDR510W	YLR350W	NA
YDR510W	YML023C	NA
YDR510W	YMR111C	NA
YDR510W	YMR219W	NA
YDR510W	YMR233W	NA
YDR510W	YNL021W	NA
YDR510W	YNL042W	NA
YDR510W	YNL078W	NA
YDR510W	YNL088W	NA
YDR510W	YNL189W	NA
YDR510W	YOL034W	NA
YDR510W	YOR032C	NA
YDR510W	YOR144C	NA
YDR510W	YPL129W	NA
YDR518W	YHR113W	NA
YDR520C	YDR520C	NA
YDR520C	YGR261C	NA
YDR520C	YJL110C	NA
YDR520C	YJR046W	NA
YDR520C	YKR034W	NA
YDR520C	YLR291C	NA
YDR520C	YOL116W	NA
YDR527W	YOR210W	NA
YDR529C	YHR114W	NA
YDR531W	YDR531W	NA
YDR532C	YFR008W	NA
YDR532C	YIL144W	NA
YDR532C	YLR031W	NA
YDR533C	YNL189W	NA
YDR541C	YLR025W	NA
YEL005C	YGL079W	NA
YEL005C	YNL086W	NA
YEL009C	YHR145C	NA
YEL009C	YPL038W	NA
YEL012W	YLR291C	NA
YEL013W	YJR091C	NA
YEL015W	YEL015W	NA
YEL015W	YER105C	NA
YEL015W	YLR264W	NA
YEL015W	YNL118C	NA
YEL015W	YOL149W	NA
YEL015W	YOR167C	NA
YEL017W	YEL017W	NA
YEL018W	YOR128C	NA
YEL020C	YEL020C	NA
YEL029C	YNR027W	NA
YEL032W	YHR033W	NA
YEL034W	YHR068W	NA
YEL041W	YJR049C	NA
YEL042W	YIR038C	NA
YEL042W	YPL094C	NA
YEL043W	YOR164C	NA
YEL048C	YGR040W	NA
YEL048C	YMR218C	NA
YEL051W	YGR120C	NA
YEL051W	YOR174W	NA
YEL053C	YOR032C	NA
YEL053C	YPR051W	NA
YEL056W	YLL022C	NA
YEL056W	YPL001W	NA
YEL060C	YML032CA	NA
YEL062W	YOR138C	NA
YEL062W	YPL255W	NA
YEL066W	YEL066W	NA
YEL066W	YML064C	NA
YEL066W	YNL189W	NA
YER009W	YER009W	NA
YER010C	YER010C	NA
YER015W	YER070W	NA
YER015W	YLR098C	NA
YER016W	YGL061C	NA
YER018C	YKL025C	NA
YER018C	YMR117C	NA
YER019W	YLR350W	NA
YER021W	YPR108W	NA
YER022W	YHR058C	NA
YER022W	YKL117W	NA
YER022W	YML007W	NA
YER022W	YNL288W	NA
YER023W	YER023W	NA
YER023W	YLR291C	NA
YER023W	YPL169C	NA
YER025W	YJR007W	NA
YER025W	YLR215C	NA
YER026C	YPR174C	NA
YER027C	YGL115W	NA
YER038C	YML023C	NA
YER039C	YGL070C	NA
YER043C	YFL028C	NA
YER047C	YGR086C	NA
YER047C	YKL032C	NA
YER047C	YOL034W	NA
YER052C	YER052C	NA
YER052C	YJL058C	NA
YER052C	YNL135C	NA
YER056CA	YGL153W	NA
YER056CA	YML042W	NA
YER059W	YJL084C	NA
YER059W	YLR190W	NA
YER059W	YPL031C	NA
YER062C	YPL201C	NA
YER065C	YNL189W	NA
YER071C	YIR003W	NA
YER071C	YLR200W	NA
YER079W	YNL154C	NA
YER081W	YER081W	NA
YER081W	YIL074C	NA
YER081W	YMR047C	NA
YER081W	YNL054WB	NA
YER081W	YOR318C	NA
YER081W	YPL233W	NA
YER081W	YPR126C	NA
YER081W	YPR136C	NA
YER086W	YER086W	NA
YER086W	YLR291C	NA
YER086W	YMR308C	NA
YER086W	YOR160W	NA
YER086W	YPL070W	NA
YER087CA	YIR033W	NA
YER087CA	YIR038C	NA
YER087CA	YLR404W	NA
YER090W	YJR070C	NA
YER090W	YKL211C	NA
YER092W	YLR052W	NA
YER092W	YLR423C	NA
YER095W	YER095W	NA
YER095W	YPL204W	NA
YER096W	YHR114W	NA
YER099C	YKL181W	NA
YER099C	YOL061W	NA
YER099C	YOL069W	NA
YER101C	YMR071C	NA
YER102W	YFL017C	NA
YER105C	YJL030W	NA
YER105C	YMR153W	NA
YER107C	YMR047C	NA
YER112W	YLR438CA	NA
YER118C	YER118C	NA
YER118C	YMR079W	NA
YER118C	YNL315C	NA
YER125W	YGR268C	NA
YER125W	YHR131C	NA
YER125W	YJL025W	NA
YER125W	YLR167W	NA
YER125W	YLR291C	NA
YER125W	YLR392C	NA
YER125W	YMR257C	NA
YER125W	YMR275C	NA
YER125W	YMR316W	NA
YER125W	YOR322C	NA
YER125W	YOR385W	NA
YER126C	YHR204W	NA
YER126C	YPL004C	NA
YER127W	YLR423C	NA
YER128W	YLR181C	NA
YER128W	YPR173C	NA
YER130C	YML051W	NA
YER131W	YLL027W	NA
YER131W	YLR435W	NA
YER133W	YNL233W	NA
YER134C	YHR171W	NA
YER143W	YER143W	NA
YER143W	YJR141W	NA
YER144C	YIL095W	NA
YER144C	YLR291C	NA
YER144C	YMR032W	NA
YER146W	YJL124C	NA
YER146W	YLR438CA	NA
YER146W	YNL147W	NA
YER149C	YMR124W	NA
YER151C	YNR051C	NA
YER157W	YGR120C	NA
YER174C	YGR262C	NA
YER177W	YKL168C	NA
YER177W	YLR177W	NA
YER179W	YER179W	NA
YER179W	YIL105C	NA
YER180C	YGL026C	NA
YER180C	YGL070C	NA
YER180C	YPL049C	NA
YER182W	YKL142W	NA
YER184C	YER184C	NA
YER188W	YPL049C	NA
YFL009W	YFL009W	NA
YFL010C	YLR291C	NA
YFL010C	YML051W	NA
YFL010C	YMR276W	NA
YFL010C	YNL189W	NA
YFL010C	YPR054W	NA
YFL017C	YFL017C	NA
YFL017C	YOL059W	NA
YFL017C	YOR362C	NA
YFL017WA	YHR113W	NA
YFL017WA	YKR034W	NA
YFL017WA	YOR159C	NA
YFL018C	YHR114W	NA
YFL023W	YLR200W	NA
YFL024C	YHR090C	NA
YFL029C	YPR054W	NA
YFL034CB	YIR016W	NA
YFL034CB	YKL002W	NA
YFL034CB	YOL036W	NA
YFL037W	YOR265W	NA
YFL038C	YNL041C	NA
YFL038C	YOR370C	NA
YFL039C	YFL039C	NA
YFL039C	YGL015C	NA
YFL039C	YLR291C	NA
YFL039C	YMR092C	NA
YFL039C	YNL138W	NA
YFL039C	YNL189W	NA
YFL039C	YOR304CA	NA
YFL042C	YGR017W	NA
YFL047W	YKL171W	NA
YFL056C	YNL201C	NA
YFL059W	YFL059W	NA
YFL059W	YFL060C	NA
YFL059W	YMR095C	NA
YFL059W	YMR096W	NA
YFL059W	YMR322C	NA
YFL059W	YNL189W	NA
YFL059W	YNL333W	NA
YFL059W	YNL334C	NA
YFL059W	YPL070W	NA
YFL060C	YMR095C	NA
YFL060C	YMR096W	NA
YFL060C	YNL333W	NA
YFL061W	YNL189W	NA
YFR002W	YGR120C	NA
YFR002W	YML025C	NA
YFR002W	YMR153W	NA
YFR008W	YMR029C	NA
YFR008W	YMR052W	NA
YFR008W	YOL135C	NA
YFR008W	YOR111W	NA
YFR008W	YPR046W	NA
YFR015C	YFR015C	NA
YFR015C	YJL137C	NA
YFR015C	YLR258W	NA
YFR017C	YPR184W	NA
YFR024CA	YGL181W	NA
YFR024CA	YGR268C	NA
YFR024CA	YKL068W	NA
YFR024CA	YNL094W	NA
YFR024CA	YOR042W	NA
YFR024CA	YPR171W	NA
YFR027W	YJL019W	NA
YFR033C	YNL236W	NA
YFR034C	YFR034C	NA
YFR036W	YJR091C	NA
YFR037C	YML127W	NA
YFR037C	YMR091C	NA
YFR042W	YPR159W	NA
YFR043C	YPR029C	NA
YFR047C	YFR047C	NA
YFR047C	YLL046C	NA
YFR047C	YNL189W	NA
YFR049W	YOR047C	NA
YFR052W	YJR133W	NA
YGL004C	YGL048C	NA
YGL004C	YGR232W	NA
YGL013C	YGL013C	NA
YGL015C	YLR319C	NA
YGL019W	YGR068C	NA
YGL024W	YOL130W	NA
YGL025C	YOL130W	NA
YGL030W	YHR204W	NA
YGL037C	YGL037C	NA
YGL037C	YNL189W	NA
YGL037C	YPL070W	NA
YGL040C	YGL040C	NA
YGL040C	YML064C	NA
YGL040C	YNL189W	NA
YGL044C	YMR061W	NA
YGL044C	YMR270C	NA
YGL051W	YGL051W	NA
YGL051W	YML018C	NA
YGL053W	YGR177C	NA
YGL053W	YML029W	NA
YGL053W	YMR079W	NA
YGL053W	YNL315C	NA
YGL053W	YOR059C	NA
YGL053W	YPL020C	NA
YGL053W	YPR174C	NA
YGL054C	YIR038C	NA
YGL058W	YLR024C	NA
YGL060W	YOL133W	NA
YGL061C	YGR113W	NA
YGL061C	YKR037C	NA
YGL071W	YGR211W	NA
YGL071W	YIR018W	NA
YGL079W	YGR113W	NA
YGL086W	YLR423C	NA
YGL090W	YLR424W	NA
YGL090W	YNL113W	NA
YGL090W	YOR005C	NA
YGL092W	YKL057C	NA
YGL094C	YKL025C	NA
YGL095C	YOL018C	NA
YGL096W	YJL011C	NA
YGL104C	YIR038C	NA
YGL106W	YGL106W	NA
YGL112C	YMR236W	NA
YGL112C	YMR255W	NA
YGL112C	YOR220W	NA
YGL115W	YGL208W	NA
YGL115W	YJL112W	NA
YGL115W	YLR291C	NA
YGL115W	YNL153C	NA
YGL115W	YPL149W	NA
YGL116W	YJL030W	NA
YGL122C	YGL122C	NA
YGL122C	YIL079C	NA
YGL122C	YIL092W	NA
YGL122C	YKR026C	NA
YGL122C	YLR177W	NA
YGL122C	YLR206W	NA
YGL122C	YMR255W	NA
YGL122C	YNL016W	NA
YGL122C	YOL123W	NA
YGL124C	YKL025C	NA
YGL124C	YNL286W	NA
YGL126W	YPL161C	NA
YGL127C	YLR423C	NA
YGL127C	YOL135C	NA
YGL127C	YOR047C	NA
YGL127C	YOR128C	NA
YGL127C	YOR174W	NA
YGL127C	YPR168W	NA
YGL130W	YPL228W	NA
YGL134W	YPL031C	NA
YGL141W	YKR064W	NA
YGL144C	YMR070W	NA
YGL145W	YNL258C	NA
YGL145W	YPR105C	NA
YGL150C	YOR355W	NA
YGL153W	YGL153W	NA
YGL153W	YIR034C	NA
YGL153W	YLR291C	NA
YGL153W	YMR267W	NA
YGL153W	YNL044W	NA
YGL153W	YNL086W	NA
YGL153W	YOL105C	NA
YGL153W	YOL145C	NA
YGL153W	YOR180C	NA
YGL153W	YPR105C	NA
YGL154C	YGL254W	NA
YGL154C	YOR128C	NA
YGL155W	YKL019W	NA
YGL156W	YKL103C	NA
YGL156W	YOL082W	NA
YGL156W	YOL083W	NA
YGL158W	YLR113W	NA
YGL161C	YGL198W	NA
YGL166W	YJL154C	NA
YGL166W	YKR011C	NA
YGL166W	YLL028W	NA
YGL166W	YML006C	NA
YGL166W	YNL189W	NA
YGL166W	YOR210W	NA
YGL166W	YOR220W	NA
YGL170C	YMR047C	NA
YGL172W	YGR119C	NA
YGL172W	YNL041C	NA
YGL172W	YNL086W	NA
YGL174W	YIR005W	NA
YGL175C	YGL175C	NA
YGL175C	YJR058C	NA
YGL175C	YLR291C	NA
YGL175C	YLR442C	NA
YGL175C	YNL189W	NA
YGL180W	YPR185W	NA
YGL181W	YGR178C	NA
YGL181W	YGR241C	NA
YGL181W	YHR161C	NA
YGL181W	YHR177W	NA
YGL181W	YIL122W	NA
YGL181W	YMR182C	NA
YGL181W	YNL124W	NA
YGL181W	YPL013C	NA
YGL181W	YPL049C	NA
YGL187C	YGL213C	NA
YGL187C	YML042W	NA
YGL189C	YHR114W	NA
YGL189C	YLL027W	NA
YGL189C	YLR435W	NA
YGL190C	YLR373C	NA
YGL190C	YML109W	NA
YGL198W	YPL095C	NA
YGL201C	YIL150C	NA
YGL213C	YML108W	NA
YGL214W	YLR435W	NA
YGL220W	YLR052W	NA
YGL221C	YGL221C	NA
YGL221C	YML064C	NA
YGL221C	YNL189W	NA
YGL223C	YML071C	NA
YGL225W	YHR114W	NA
YGL225W	YIR033W	NA
YGL225W	YIR038C	NA
YGL225W	YPL094C	NA
YGL225W	YPR071W	NA
YGL229C	YJL013C	NA
YGL229C	YJL030W	NA
YGL229C	YJL178C	NA
YGL229C	YJL211C	NA
YGL229C	YMR181C	NA
YGL229C	YOR062C	NA
YGL229C	YPR040W	NA
YGL230C	YKL110C	NA
YGL230C	YOR161C	NA
YGL233W	YLR166C	NA
YGL237C	YGR146C	NA
YGL237C	YLR114C	NA
YGL237C	YLR423C	NA
YGL237C	YOR047C	NA
YGL237C	YOR358W	NA
YGL238W	YLR293C	NA
YGL238W	YNL189W	NA
YGL238W	YNL236W	NA
YGL238W	YOR185C	NA
YGL240W	YKR048C	NA
YGL242C	YKR099W	NA
YGL244W	YLR385C	NA
YGL250W	YLR082C	NA
YGL250W	YLR442C	NA
YGL250W	YMR068W	NA
YGL250W	YMR111C	NA
YGL250W	YOR028C	NA
YGL252C	YGL252C	NA
YGL252C	YLR291C	NA
YGL254W	YGR047C	NA
YGL254W	YHR215W	NA
YGL254W	YOR039W	NA
YGR003W	YOL133W	NA
YGR004W	YPR028W	NA
YGR010W	YGR010W	NA
YGR010W	YLR328W	NA
YGR010W	YLR438W	NA
YGR010W	YNL189W	NA
YGR013W	YKL012W	NA
YGR014W	YIL144W	NA
YGR014W	YJL013C	NA
YGR014W	YJL030W	NA
YGR014W	YPL211W	NA
YGR017W	YLR072W	NA
YGR017W	YLR403W	NA
YGR020C	YHR060W	NA
YGR024C	YGR024C	NA
YGR024C	YHR112C	NA
YGR024C	YIL082W	NA
YGR024C	YKL090W	NA
YGR024C	YLR291C	NA
YGR024C	YNL189W	NA
YGR024C	YPL110C	NA
YGR027C	YGR086C	NA
YGR027C	YPL004C	NA
YGR029W	YLR424W	NA
YGR038W	YIR038C	NA
YGR038W	YML029W	NA
YGR040W	YHR084W	NA
YGR040W	YPL049C	NA
YGR041W	YGR041W	NA
YGR046W	YNL236W	NA
YGR047C	YKR034W	NA
YGR048W	YPL222W	NA
YGR049W	YGR278W	NA
YGR057C	YIL109C	NA
YGR057C	YKL015W	NA
YGR058W	YGR058W	NA
YGR058W	YGR136W	NA
YGR058W	YLR113W	NA
YGR058W	YNL047C	NA
YGR058W	YOR097C	NA
YGR058W	YOR264W	NA
YGR061C	YLR386W	NA
YGR063C	YML095C	NA
YGR067C	YOL116W	NA
YGR071C	YJL058C	NA
YGR074W	YKL183W	NA
YGR075C	YML051W	NA
YGR082W	YGR120C	NA
YGR083C	YLR291C	NA
YGR086C	YKL142W	NA
YGR086C	YPL004C	NA
YGR088W	YLR291C	NA
YGR088W	YNR052C	NA
YGR092W	YIL106W	NA
YGR097W	YGR097W	NA
YGR099W	YJL110C	NA
YGR099W	YKL033W	NA
YGR099W	YKL068W	NA
YGR099W	YML099C	NA
YGR099W	YMR047C	NA
YGR099W	YPL235W	NA
YGR101W	YHL021C	NA
YGR110W	YHR114W	NA
YGR113W	YIL144W	NA
YGR113W	YKR037C	NA
YGR113W	YLR423C	NA
YGR113W	YLR424W	NA
YGR117C	YNL236W	NA
YGR119C	YJL041W	NA
YGR119C	YKL061W	NA
YGR119C	YLR423C	NA
YGR119C	YMR236W	NA
YGR120C	YGR120C	NA
YGR120C	YHL004W	NA
YGR120C	YIL144W	NA
YGR120C	YLR291C	NA
YGR120C	YLR423C	NA
YGR120C	YMR025W	NA
YGR120C	YNL086W	NA
YGR120C	YNR025C	NA
YGR120C	YOR158W	NA
YGR120C	YOR353C	NA
YGR120C	YPL077C	NA
YGR120C	YPR105C	NA
YGR120C	YPR185W	NA
YGR120C	YPR191W	NA
YGR121C	YIR038C	NA
YGR122W	YLR025W	NA
YGR122W	YML099C	NA
YGR123C	YKL117W	NA
YGR125W	YMR024W	NA
YGR130C	YGR233C	NA
YGR130C	YPL094C	NA
YGR134W	YJR011C	NA
YGR136W	YNL189W	NA
YGR136W	YOR181W	NA
YGR142W	YJR127C	NA
YGR142W	YLR424W	NA
YGR142W	YMR021C	NA
YGR144W	YGR144W	NA
YGR144W	YIL051C	NA
YGR144W	YLR291C	NA
YGR144W	YNL189W	NA
YGR146C	YML051W	NA
YGR149W	YNL181W	NA
YGR158C	YLR345W	NA
YGR161CC	YKL057C	NA
YGR163W	YKR007W	NA
YGR172C	YNL263C	NA
YGR172C	YPL095C	NA
YGR177C	YML011C	NA
YGR177C	YMR071C	NA
YGR177C	YNL044W	NA
YGR177C	YNL263C	NA
YGR178C	YGR218W	NA
YGR178C	YHR121W	NA
YGR178C	YNR014W	NA
YGR179C	YLR315W	NA
YGR180C	YOR229W	NA
YGR180C	YOR230W	NA
YGR185C	YPL013C	NA
YGR188C	YOR026W	NA
YGR192C	YNL189W	NA
YGR195W	YKR034W	NA
YGR195W	YOL021C	NA
YGR203W	YIL119C	NA
YGR203W	YKL171W	NA
YGR203W	YLR397C	NA
YGR203W	YNL314W	NA
YGR205W	YMR315W	NA
YGR209C	YKL069W	NA
YGR211W	YOR117W	NA
YGR213C	YHR134W	NA
YGR218W	YKL143W	NA
YGR218W	YML007W	NA
YGR218W	YMR047C	NA
YGR218W	YMR124W	NA
YGR218W	YOL149W	NA
YGR223C	YOR089C	NA
YGR229C	YKR099W	NA
YGR233C	YJL025W	NA
YGR233C	YML014W	NA
YGR233C	YOL145C	NA
YGR233C	YPL031C	NA
YGR233C	YPR049C	NA
YGR238C	YHR158C	NA
YGR239C	YMR267W	NA
YGR240C	YGR240C	NA
YGR240C	YMR205C	NA
YGR241C	YIL095W	NA
YGR241C	YLL017W	NA
YGR241C	YNL020C	NA
YGR241C	YPL077C	NA
YGR247W	YKR034W	NA
YGR247W	YOR327C	NA
YGR250C	YIR001C	NA
YGR250C	YPL178W	NA
YGR253C	YPR185W	NA
YGR261C	YLR423C	NA
YGR261C	YNL199C	NA
YGR261C	YOR284W	NA
YGR261C	YOR380W	NA
YGR263C	YMR070W	NA
YGR267C	YGR267C	NA
YGR267C	YLR132C	NA
YGR267C	YLR291C	NA
YGR267C	YMR308C	NA
YGR267C	YNL189W	NA
YGR267C	YPL251W	NA
YGR268C	YGR268C	NA
YGR268C	YHR016C	NA
YGR268C	YLR206W	NA
YGR268C	YOR042W	NA
YGR268C	YOR124C	NA
YGR268C	YOR138C	NA
YGR268C	YPL049C	NA
YGR286C	YMR070W	NA
YGR294W	YHL018W	NA
YHL002W	YNR005C	NA
YHL002W	YNR006W	NA
YHL003C	YJL183W	NA
YHL003C	YKL008C	NA
YHL003C	YMR298W	NA
YHL003C	YOR223W	NA
YHL003C	YPL094C	NA
YHL004W	YJL112W	NA
YHL004W	YLR423C	NA
YHL004W	YOR284W	NA
YHL004W	YPL255W	NA
YHL006C	YLR046C	NA
YHL006C	YLR376C	NA
YHL006C	YNL021W	NA
YHL009C	YLR291C	NA
YHL009C	YMR314W	NA
YHL009C	YNL189W	NA
YHL011C	YKL181W	NA
YHL012W	YML051W	NA
YHL018W	YHL018W	NA
YHL018W	YLR291C	NA
YHL018W	YMR111C	NA
YHL018W	YNL113W	NA
YHL018W	YNL189W	NA
YHL018W	YNL288W	NA
YHL018W	YOL054W	NA
YHL018W	YPL070W	NA
YHL019C	YKL135C	NA
